"exposure_num_minusSD_X","exposure_num_fullModel_X","exposure_num_plusSD_X","exposure_num_minusSD_Y","exposure_num_fullModel_Y","exposure_num_plusSD_Y","subtidal_primary_cover_minusSD_X","subtidal_primary_cover_fullModel_X","subtidal_primary_cover_plusSD_X","subtidal_primary_cover_minusSD_Y","subtidal_primary_cover_fullModel_Y","subtidal_primary_cover_plusSD_Y","day_BS_minusSD_X","day_BS_fullModel_X","day_BS_plusSD_X","day_BS_minusSD_Y","day_BS_fullModel_Y","day_BS_plusSD_Y","matrix_1_minusSD_X","matrix_1_fullModel_X","matrix_1_plusSD_X","matrix_1_minusSD_Y","matrix_1_fullModel_Y","matrix_1_plusSD_Y"
2.23115577889447,2.23115577889447,2.23115577889447,0.0237046710971388,0.0534591073372167,0.0832135435772946,11.3631487077962,11.4422110552764,11.5212734027566,0.197817712828858,0.282938779703988,0.368059846579119,277.140487862099,277.336683417085,277.532878972072,0.003709795058759,0.0201300278979433,0.0365502607371275,6601.00506260244,6776.281959799,6951.55885699555,-0.0103164875005724,0.000830774600645823,0.011978036701864
2.24120603015075,2.24120603015075,2.24120603015075,0.0251616402659576,0.0554682558075174,0.0857748713490773,11.8571986516134,11.9396984924623,12.0221983333112,0.204703541784679,0.290133213268546,0.375562884752414,280.895143495334,281.090452261306,281.285761027279,0.00415253166752108,0.0208902264599997,0.0376279212524784,6888.00528271559,7070.90291457286,7253.80054643014,-0.0106839337712513,0.000904614294033512,0.0124931623593184
2.25125628140704,2.25125628140704,2.25125628140704,0.0265765663055898,0.0574511408991214,0.088325715492653,12.3512485954306,12.4371859296482,12.5231232638659,0.211405422752688,0.296902042457311,0.382398662161934,284.649791425397,284.844221105528,285.038650785658,0.00458616869389538,0.0216408400185394,0.0386955113431834,7175.00550282874,7365.52386934673,7556.04223586473,-0.0110447557269329,0.000981597242716759,0.0130079502123664
2.26130653266332,2.26130653266332,2.26130653266332,0.0279518412159873,0.0594077626120286,0.09086368400807,12.8452985392478,12.9346733668342,13.0240481944205,0.217909688817625,0.303245267270281,0.388580845722937,288.404431547332,288.597989949749,288.791548352166,0.00501159713909968,0.0223818685735622,0.0397521400080247,7462.00572294189,7660.1448241206,7858.28392529932,-0.0113989720669683,0.00106172344669556,0.0135224189603594
2.2713567839196,2.2713567839196,2.2713567839196,0.0292896740674359,0.0613381209462391,0.0933865678250424,13.3393484830651,13.4321608040201,13.5249731249751,0.224188447975194,0.309162887707457,0.39413732743972,292.159063755224,292.35175879397,292.544453832716,0.00542961632505956,0.0231133121250682,0.0407970079250768,7749.00594305504,7954.76577889447,8160.52561473391,-0.0117466017679262,0.00114499290596992,0.0140365875798661
2.28140703517588,2.28140703517588,2.28140703517588,0.0305920989136193,0.0632422159017528,0.0958923328898864,13.8333984268823,13.929648241206,14.0258980555298,0.230238896997562,0.31465490376884,0.399070910540118,295.913687942222,296.105527638191,296.29736733416,0.00584094270279702,0.0238351706730574,0.0418293986433177,8036.00616316819,8249.38673366834,8462.7673041685,-0.0120876640875848,0.00123140562053984,0.0145504753286644
2.29145728643216,2.29145728643216,2.29145728643216,0.0318609841134538,0.0651200474785699,0.0983791108436859,14.3274483706995,14.427135678392,14.5268229860844,0.236058090609665,0.319721315454428,0.403384540299191,299.668304000565,299.859296482412,300.050288964259,0.006246217924379,0.0245474442175297,0.0428486705106804,8323.00638328134,8544.00768844221,8765.00899360308,-0.0124221785689609,0.00132096159040531,0.0150641017497716
2.30150753768844,2.30150753768844,2.30150753768844,0.0330980424723091,0.0669716156766901,0.100845188881071,14.8214983145167,14.9246231155779,15.0277479166391,0.24164159787981,0.324362122764222,0.407082647648635,303.422911821603,303.613065326633,303.803218831663,0.0066460161807463,0.0252501327584852,0.0438542493362241,8610.00660339449,8838.62864321608,9067.25068303768,-0.0127501650443755,0.00141366081556634,0.0155774866755082
2.31155778894472,2.31155778894472,2.31155778894472,0.0343048417466471,0.0687969204961136,0.10328899924558,15.3155482583339,15.4221105527638,15.5286728471937,0.246939377260413,0.328577325698222,0.410215274136032,307.177511295825,307.366834170854,307.556157045883,0.00704085083040458,0.0259432362959239,0.0448456217614432,8897.00682350764,9133.24959798995,9369.49237247226,-0.0130716436395535,0.00150950329602293,0.0160906502315994
2.32160804020101,2.32160804020101,2.32160804020101,0.0354828151700112,0.0705959619368404,0.10570910870367,15.8095982021512,15.9195979899497,16.0295977777483,0.251821390349701,0.332366924256429,0.412912458163157,310.932102312892,311.120603015075,311.309103717259,0.00743118035799849,0.0266267548298457,0.045822329301693,9184.00704362079,9427.87055276382,9671.73406190685,-0.0133866347777583,0.00160848903177507,0.0166036128413085
2.33165829145729,2.33165829145729,2.33165829145729,0.0366332717524516,0.0723687399988705,0.108104208245289,16.3036481459684,16.4170854271357,16.530522708303,0.256278764056098,0.335730918438841,0.415183072821584,314.68668476166,314.874371859297,315.062058956933,0.00781741370962912,0.0273006883602508,0.0467839630108724,9471.00726373394,9722.49150753769,9973.97575134144,-0.0136951591839596,0.00171061802282277,0.0171163952296052
2.34170854271357,2.34170854271357,2.34170854271357,0.0377574061812103,0.0741152546822038,0.110473103183197,16.7976980897856,16.9145728643216,17.0314476388576,0.260315817739639,0.338669308245459,0.417022798751279,318.441258530224,318.628140703518,318.815022876811,0.00819991505526529,0.027965036887139,0.0477301587190127,9758.00748384709,10017.1124623116,10276.217440776,-0.0139972378890328,0.00181589026916603,0.0176290184273648
2.35175879396985,2.35175879396985,2.35175879396985,0.0388563082099512,0.0758355059868403,0.112814703763729,17.2917480336028,17.4120603015075,17.5323725694122,0.263937428965099,0.341182093676283,0.418426758387468,322.195823505942,322.381909547739,322.567995589536,0.00857900802913106,0.0286198004105104,0.0486605927918896,10045.0077039602,10311.7334170854,10578.4591302106,-0.0142928922339893,0.00192430577080484,0.018141503775599
2.36180904522613,2.36180904522613,2.36180904522613,0.0399309714694372,0.0775294939127802,0.115128016356123,17.7857979774201,17.9095477386935,18.0332974999669,0.267146245987845,0.343269274731314,0.419392303474783,325.95037957548,326.13567839196,326.32097720844,0.00895497949754571,0.0292649789303649,0.0495749783631841,10332.0079240734,10606.3543718593,10880.7008196452,-0.0145821438742372,0.00203586452773921,0.0186538729297156
2.37185929648241,2.37185929648241,2.37185929648241,0.0409823016667506,0.0791972184600233,0.117412135253296,18.2798479212373,18.4070351758794,18.5342224305215,0.269941061867565,0.34493085141055,0.419920640953535,329.704926624847,329.889447236181,330.073967847514,0.00932808290108287,0.0299005724467026,0.0504730619923224,10619.0081441865,10900.9753266332,11182.9425090798,-0.0148650147838687,0.00215056653996914,0.019166147863807
2.38190954773869,2.38190954773869,2.38190954773869,0.0420111241651389,0.0808386796285696,0.119666235092,18.7738978650545,18.9045226130653,19.0351473610761,0.272323484189495,0.346166823713992,0.42001016323849,333.459464539441,333.643216080402,333.826967621363,0.00969854121462632,0.0305265809595235,0.0513546207044207,10906.0083642997,11195.596281407,11485.1841985144,-0.015141527259976,0.00226841180749463,0.0196783508749653
2.39195979899498,2.39195979899498,2.39195979899498,0.0430181909542934,0.0824538774184192,0.121889563882545,19.2679478088717,19.4020100502513,19.5360722916308,0.274294273621317,0.34697719164164,0.419660109661963,337.213993204087,337.396984924623,337.579976645159,0.0100665495652874,0.0311430044688276,0.0522194593723678,11193.0085844128,11490.2172361809,11787.425887949,-0.0154117039269909,0.00238940033031567,0.0201905045876222
2.40201005025126,2.40201005025126,2.40201005025126,0.044004187032967,0.084042811829572,0.124081436626177,19.761997752689,19.8994974874372,20.0369972221854,0.275852889134356,0.347361955193494,0.418871021252633,340.968512503087,341.150753768844,341.332995034601,0.0104322775444593,0.0317498429746148,0.0530674084047703,11480.008804526,11784.8381909548,12089.6675773836,-0.015675567741049,0.00251353210843226,0.0207026319579135
2.41206030150754,2.41206030150754,2.41206030150754,0.0449697362336609,0.0856054828620282,0.126241229490395,20.2560476965062,20.3969849246231,20.53792215274,0.277063979699076,0.347397901559785,0.417731823420493,344.723022320268,344.904522613065,345.086022905862,0.0107958712466744,0.0323470964768852,0.0538983217070961,11767.0090246391,12079.4591457286,12391.9092668182,-0.0159331419943752,0.00264080714184442,0.0212147562780641
